pop,sex,family,l_1,w_1,a_1,bod_1,l_4,w_4,a_4,bod_4,l_7,w_7,a_7,bod_7,l_10,w_10,a_10,bod_10,l_13,w_13,a_13,bod_13
Addis,0,123,1.2436719404,1.2397883873,1.0708699131,25.2107551452,3.6266352209,3.6920491404,4.7670949065,109.6328718988,8.1992221019,8.2779295606,15.4320277356,444.5539301937,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,124,1.638187444,1.5335416643,1.7794829635,37.9836906385,4.9441365455,4.0479233487,8.3025954306,212.8732126324,10.4634398346,9.403716408,25.3084925288,807.1804100844,18.535363791,16.5404074139,60.3799644276,2365.7473493036,29.6347619968,26.0637322774,122.0412675296,5659.8370933569
Addis,0,124,1.7535194943,1.4611272986,1.7672847402,38.6055635751,5.2339453861,4.7201740423,8.9703537401,234.3198357204,11.0331463196,10.1101323507,26.2110735758,844.2547874033,19.5556525547,17.7072065733,65.476973009,2607.1530356913,30.9058440714,28.2052313134,131.8140813796,6231.8218520048
Addis,0,124,1.6194406177,1.5303599713,1.6387129944,36.7605381417,4.9027081301,4.460980717,7.973325262,199.3754443022,10.1358511833,9.7495151793,24.3140595709,771.7040741429,18.2626272534,17.5898010215,61.5496447456,2416.5258191821,28.72508209,26.825985982,119.8898792792,5540.7098280247
Addis,0,125,1.7162130481,1.4254667977,1.6993996324,36.2923901161,5.1114249613,4.6362992513,8.6431663462,223.1205700511,10.5180085635,9.5117911499,24.2266228341,765.1090182751,19.0309316103,16.40266515,59.3273943981,2314.8345729005,30.2229549742,26.1924746252,119.7639515444,5528.7096749656
Addis,0,125,2.2016703478,1.6395437972,2.333391184,51.0094320856,6.0684328198,4.5230068405,10.2617122238,274.3834028523,11.9184604508,9.8045699391,28.628019864,940.6503801762,21.2916285677,18.2285379608,70.082915306,2836.7613954407,33.3561540328,28.9892952522,141.0748148624,6781.3741737934
Addis,0,125,1.7554418267,1.2259180773,1.3718211325,31.2242323726,5.2174232824,4.1313453538,7.3456408675,180.999024971,10.5876537735,8.5170089463,20.7219083906,635.1335289288,18.8093065638,14.2685526669,48.8647779352,1815.6778691933,29.740181238,23.5547342568,100.474233928,4448.3491976813
Addis,0,126,1.5967603467,1.4516703889,1.6053460946,34.3260296734,4.5287747895,4.2366045371,7.6833608752,194.4936655006,9.6724591678,8.5949896079,20.8802180103,637.943882446,17.6686155558,15.3861694508,52.4972610277,1990.0169411044,28.0482521876,24.1428661112,107.041588324,4807.8082661732
Addis,0,126,1.7305582216,1.4404188939,1.6431753227,35.982343112,4.8818682052,4.0713338219,7.8217489232,199.7975262288,10.0116949549,8.5363918571,21.8216928217,674.8133843937,17.8750782668,15.8069085275,54.2931596181,2066.6374170305,28.2430425526,24.4688569622,104.8472705708,4687.8487393434
Addis,0,126,1.4108891329,0.96649615,0.8881518069,21.69158415,4.2971197302,3.7489175204,5.0757531306,117.7862725773,9.0184940899,7.4492571285,14.538209759,413.759388107,16.6204423356,14.0354802686,39.5789275535,1399.3051434708,26.473210077,22.6079900266,81.1639953556,3412.9652018118
Addis,0,127,2.1342063288,1.5894172441,2.3130260962,49.6218780135,5.678990847,4.5278198945,10.2161987186,271.6458366331,11.4500492014,9.9673021037,29.3536172975,968.3079933115,20.264251629,16.6015052624,71.1183764896,2897.2766532997,31.8619432528,26.3741994732,139.1390421568,6663.2646579718
Addis,0,127,1.6930029605,1.2412315725,1.4066272928,31.0884859889,5.1362042196,4.3116228359,7.217042367,182.0797228218,10.6881250352,8.8075893867,20.3505518511,619.787386624,19.0698491142,15.4089348446,49.2963044128,1833.6291050092,30.0310666512,24.8771587734,100.54833333,4450.1442533391
Addis,0,127,2.0460227211,1.4886445747,1.9554326366,43.5529817858,5.7119310279,4.4708972616,8.8150287324,224.5565537141,11.5906464972,9.0383383752,24.3226584671,772.0372514993,20.539286757,15.5848706504,57.8493196576,2237.7525528611,32.004778951,24.5480618138,116.2300449856,5331.185773149
Addis,0,128,1.7575831979,1.3164667412,1.477821151,31.6956242179,4.9433488959,3.9578990381,6.9878164223,174.2570923405,10.3665487993,9.0711555111,22.0057690134,680.1968822702,18.5809280079,17.4394501224,57.2930808194,2217.069479432,29.5537687746,28.3213109578,116.7056199272,5353.5871319941
Addis,0,128,1.8830364228,1.46199221,1.6981942926,37.140685089,4.8774235119,4.3371799991,7.4106479213,187.7164123722,9.9943218229,8.7936019065,20.2550385682,616.2475139346,17.8196995608,16.0777495662,51.4477289239,1933.2679239343,28.2831381604,25.9704172492,102.527062394,4559.2482734446
Addis,0,128,1.214003454,0.8913591466,0.6914004828,18.0264925886,3.7889834632,3.708921984,4.3360041411,98.4466813291,8.2381888426,8.1706306942,14.943610213,427.6717563387,15.4085516321,13.4837489945,37.3102415181,1301.0054918912,24.9522412262,22.9350159774,79.401854392,3321.2981395195
Addis,0,129,1.9506230922,1.6264713514,2.080299894,44.469344502,5.5829138587,4.7617579347,10.3594877712,276.158727465,11.5480164577,9.9740771292,29.7843508568,985.80303698,20.5125507366,19.296497963,76.380820511,3165.3188040042,NA,NA,NA,NA
Addis,0,129,1.5902279681,1.2007496503,1.2841326363,28.6121990387,4.6270002305,3.5984979782,6.1696270488,152.2038455643,9.6564945381,8.1697080703,18.9723881435,569.1097967836,17.2636226225,15.7519989632,49.5249549577,1844.1683020644,27.6771423624,24.3089052148,99.3255875048,4382.9896151906
Addis,0,129,2.2148943284,1.7140032632,2.4736390304,55.1308776934,5.6315563963,4.8350984297,10.8869782899,288.9332864287,11.3269734019,9.5026813611,28.6194124092,941.974980319,20.0483609961,19.6122537158,75.1095705049,3093.7718201781,NA,NA,NA,NA
Addis,0,130,1.2668141601,1.2210183771,1.0354526519,22.9193159493,3.6545132571,3.6461261108,4.9880036899,118.7618606036,7.9694740594,8.0974940226,16.1539149398,466.8342843622,14.8809066912,14.228370548,40.1732353816,1430.7406813795,24.3014059142,23.6127146578,84.387219152,3577.5466008484
Addis,0,130,1.9733383292,1.5194784558,1.9441729124,42.406479906,5.1553939189,4.3274225458,8.7340065482,227.1271934201,10.7373833581,9.6307431697,25.8140950642,828.6241657048,19.0879584854,17.8158977172,65.442140948,2605.4315331846,29.9127949826,27.4223427752,127.4750919492,5977.5853872101
Addis,0,130,2.1005896545,1.9498309128,2.6775352524,59.8299047631,5.5226273667,5.0904431497,11.7006221188,315.062506865,11.1469228683,10.4765868127,31.193399593,1046.8800546827,19.7212789506,17.8446297708,74.0525608895,3039.803586896,30.7424901726,27.8432242528,142.3957461524,6862.996862323
Addis,0,131,2.1570382757,1.9824874316,2.7770562962,60.2156882484,5.8941641199,5.2924601788,12.2503320705,337.0454823065,11.9853790862,11.0632870345,34.5936713299,1185.2318703592,21.2041894971,19.206253305,82.8463648145,3500.9446373446,33.2012336646,31.3375854692,163.896573302,8170.9051506922
Addis,0,131,1.6194529608,1.3240492792,1.4491140688,31.9568442343,4.6304850945,3.8642129937,6.6617924646,166.1087030163,9.663138303,8.6819528717,19.7699779357,598.333396952,17.5850095167,16.5064959567,52.2599173958,1971.154417197,28.156286401,27.2044771162,109.029563164,4921.4419834138
Addis,0,131,1.7305091941,1.6209370181,1.8774630183,41.8596546383,5.1701382993,4.5451993877,8.8985128069,227.0863176097,10.5162377921,9.1156792579,23.503690966,740.4352603337,18.7411788612,15.8095829525,56.6593233341,2180.8518502412,29.6988763876,25.9599471808,117.0924419732,5380.4118902608
Addis,0,132,1.7390580308,1.8002271388,2.0285221293,43.3385985463,5.0849924827,5.0426643764,9.4302164317,247.1612327876,10.5458676522,9.6705134485,23.9158642691,753.1083155638,19.0199685491,17.4946867086,59.2624439755,2311.7001975324,30.0639795448,28.7053027818,123.2596011968,5730.2397064052
Addis,0,132,1.8651167483,1.4277365,1.7597245109,38.4447185596,5.3745574696,4.3921345229,8.4394728511,218.227253491,10.7286681472,9.2780029011,23.1898502256,726.8077329687,19.1443533554,17.3523703547,59.6299091438,2321.4323309984,30.2214465846,27.60302421,120.966903262,5600.2866979544
Addis,0,132,1.6190863436,1.2212238623,1.3237905785,30.2475211083,4.8699972009,3.4110988171,5.9129701644,140.4656068766,10.3238052972,8.2442630719,19.0041820601,571.7816815969,18.4646856014,14.1759669966,45.3271181456,1654.5142029691,29.3026003852,24.0821856076,96.7363624148,4243.724858778
Addis,0,133,1.8132727678,1.2278119601,1.4934774456,32.0162884642,5.2715591813,3.9403339734,7.7141231124,195.3988240611,10.4953408335,8.9027396622,22.0677392306,682.5388621667,18.4205766419,15.1553384807,54.6687647251,2092.2160494932,29.0897384542,24.136217459,107.2014481476,4816.7399481519
Addis,0,133,1.8459866814,1.6610243876,2.0058210647,43.7476657377,4.9722586435,4.872863773,9.3842010044,247.0207902323,10.1562615826,8.9303126601,24.4280623224,774.5156229702,18.0768924854,15.7441011207,58.6105100957,2272.3083676381,28.393135965,24.3173999524,113.482108306,5172.5892001936
Addis,0,133,2.1942439494,1.9325044488,2.833237715,63.4689716235,6.3229276512,5.6587366907,13.7648857214,383.2855500208,12.5049723259,10.8977088429,35.2815471765,1217.8614895733,22.2477133809,19.9599222926,87.7316735426,3752.3035264571,NA,NA,NA,NA
Addis,0,134,2.2621094548,1.9654775374,2.9635704043,64.5853912204,6.022315934,5.0959843956,13.2490214582,368.7582418962,12.0027692832,10.4206445443,35.1857036061,1215.5536716612,21.1600801953,18.7589290364,84.4154934046,3576.85213691,32.8791004462,29.9247920278,167.3482061732,8388.442619286
Addis,0,134,1.7219953213,1.6113473834,1.8054103182,39.4187280234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,135,1.9509132744,2.0034846371,2.5806127377,55.681043297,5.7364657921,5.5651069341,11.7836667606,321.795470043,11.4049225433,10.9444968265,30.7166681946,1023.8833973064,20.2240098891,18.8556658257,72.7703366112,2980.9067377304,31.5802139996,29.6218329824,141.6036603804,6810.5513703748
Addis,0,135,1.8005135432,1.2582926023,1.4627970844,32.2375160017,5.6318266116,4.3188510967,8.1809537575,210.4748577578,11.5565644987,9.5943299116,24.1926092129,765.3971752358,20.2958849571,18.1902789755,62.7317703484,2472.1817527464,31.8137554192,29.2042080206,126.813128102,5938.9858393141
Addis,0,135,1.6563641338,1.507073625,1.5929468795,35.7984892379,4.483630892,4.0225462109,7.381960912,182.0525813082,9.6129327153,9.1062678285,21.6913742504,671.4635196293,17.2348479855,16.2644970161,54.5354409391,2080.0337340587,27.5005873834,25.665655807,108.9570899988,4919.7016788745
Addis,0,136,1.8971448865,1.6335492993,2.0834769738,44.5389161118,5.3124886981,4.2947693238,9.397491057,244.8742912277,10.9167751144,9.8355878577,27.7361766283,908.1570309467,19.6236740618,17.4578648943,66.6856016327,2669.0860696338,30.7204255184,28.0880027664,132.0174338524,6243.7886971162
Addis,0,136,1.87018029,1.7865694932,2.3129817447,50.5505584401,5.2591731503,5.076934006,10.7160261991,287.45182448,10.8453752965,10.4996467427,30.6435690553,1019.1885962309,19.5204589007,18.6006574727,75.62741942,3122.4054607601,30.7456625872,29.0497775038,149.2444898772,7276.2337621121
Addis,0,137,2.0622320011,1.5301703663,2.052363385,43.8585308615,5.9234148395,4.6194401897,9.9382902485,262.9358427146,11.6078087306,8.9829919865,26.0272709619,835.3779972747,20.4111239369,15.980718596,63.4258525273,2514.3069203872,31.7229295836,24.8704618304,124.2969732212,5790.3220212379
Addis,0,137,1.7199496552,1.1477152342,1.2822593634,28.5746517889,4.778681439,3.5162868625,5.9256546796,145.4027645088,9.8819719478,7.4047885404,16.8328271818,492.2108319275,17.849095815,13.6403139533,42.3591951431,1519.8365569407,28.416837648,22.8267837664,90.5756944428,3908.5394571942
Addis,0,137,1.8774752199,1.8248274996,2.2880136844,50.9213658999,5.3274514767,5.1454744027,10.6493925708,281.3900211066,10.7321830388,10.4983084303,29.2003733119,965.4578945673,19.1644976075,18.1927754423,69.1219651354,2790.6165290561,30.2937593886,28.7934988594,136.0866710496,6486.6711880955
Addis,0,138,2.070235552,1.6864808,2.3233874711,49.8538730025,5.9144384665,4.8916546097,11.0356081016,297.6504376875,11.8024473368,10.7130360937,31.0600995626,1037.983072915,20.5436258241,17.7977377289,73.3693782283,3011.3500916605,32.1205049184,29.4406200872,145.7898142288,7062.1798131074
Addis,0,138,2.0541835653,1.7569084611,2.3923360027,52.3393403652,5.8520579123,5.0136707133,11.3198096432,308.1155691661,11.5910047956,9.7849332169,30.5337853225,1018.0886186695,20.4280084875,17.072659109,72.2988988661,2948.5876611867,31.8785632608,27.1695266638,141.8174606424,6825.842753638
Addis,0,138,1.4597020613,1.2255845483,1.2404189096,28.5670957334,4.5915275211,3.7006439184,6.2151107273,148.8405889328,9.5946297251,7.9454472869,18.469155522,552.3258607558,17.4888514421,15.1266622121,48.077994017,1779.5770110167,27.9399675486,23.8264342606,96.294991524,4219.6906103658
Addis,1,61,1.7828352207,1.7232345071,2.0818530441,26.2395103551,5.1966400979,5.2042273636,9.8681741451,126.6362432756,9.7337762661,9.7180372009,24.2196024938,329.58758617,17.5635327137,17.8674827787,59.5820926256,878.6747678617,27.3743644522,27.7227624514,115.8367700352,1817.1790874809
Addis,1,61,1.3029099757,1.0867422945,0.9020294031,13.0831624887,3.8917080605,3.2591312345,4.3883679548,55.3653677017,7.6673640839,6.4225365503,11.3973237519,147.1063420417,13.994555684,12.9563282352,30.3012576524,419.802354895,22.4458247826,21.1762251266,60.8393542084,898.5616554803
Addis,1,61,1.5758730316,1.1824123872,1.2264026572,16.9412977243,4.5015796748,3.7646411452,6.2448599639,77.8255348521,8.1438362399,6.7652323423,15.2560050514,201.0003643989,14.9116300844,13.8240082856,39.6005793527,562.0416780655,23.8259076188,22.1342276726,78.59861866,1189.1536100959
Addis,1,62,1.3894495933,1.2168760443,1.1044376058,15.0681287852,4.1918259869,4.4360549577,5.9154630453,74.4620833851,8.0519110187,8.2898470246,15.5104047642,203.9412747881,14.5423802078,14.6242118295,39.3498545992,559.2242439176,23.5755382338,22.8346797164,81.3676698284,1234.2821156932
Addis,1,62,1.7332915371,1.5839266208,1.8525293739,23.8343242145,4.9164952889,4.6299896251,8.6153652816,110.1401513929,8.981452787,8.3499468205,20.8170550523,280.191796549,15.8323701945,14.4119404098,49.2169362813,711.9486257752,25.1328474962,21.9167839704,97.7571445688,1509.2762691511
Addis,1,62,1.5317905634,1.2461686285,1.2637585236,17.36162416,4.3884637611,3.5948526235,6.4117162756,79.9824080208,8.287474178,6.8959571675,15.7097668678,207.3955128794,14.746815222,11.8543692197,38.2851763949,541.7491632232,23.3445363112,20.0621757894,78.5469032424,1188.2981639084
Addis,1,63,2.4957220576,2.3159696126,3.8950521486,48.0954337174,6.917672717,6.441575812,17.619044316,234.4960984695,12.1261853914,10.8303861345,40.9688049124,583.219968723,20.9241268055,19.167080187,98.1336354548,1516.0271398924,31.9548724622,29.8270448454,185.6453316132,3048.2578928196
Addis,1,63,1.7092767107,1.6974745779,1.93079532,24.7432660652,4.7418357144,4.8083164795,8.6734453788,110.9142868404,8.9825260901,9.0778693445,21.9895840473,297.2454184354,15.9464088656,15.7710986492,51.5204624734,748.4005094872,25.0615837292,23.7991372042,98.0437505884,1514.1218670216
Addis,1,63,1.8055319187,1.5239776536,1.7878532095,23.3491030517,5.1983298554,4.0885269301,8.3189716991,104.9876145996,9.5498647282,7.5373260654,20.3959908878,274.4202260998,16.9662038772,14.331923036,49.0458679128,709.607841924,26.5696214358,23.1108976194,98.0847339828,1515.2001768184
Addis,1,64,1.9552975364,1.8713180785,2.4827694774,30.9647561641,5.6429075957,5.2768347419,11.4134384858,147.3268020829,10.2283975845,9.5703503374,27.8528881573,384.4702810165,17.9088732905,16.300835597,65.4838438442,972.9955803586,28.0811102478,26.1163757246,130.9379043104,2078.8197441396
Addis,1,64,2.0665381555,1.7758691544,2.4035192366,30.2950170087,6.0308259238,5.1747649246,11.5612517747,149.6625274581,11.1377066292,9.767183036,28.1977773594,388.2600018532,19.9221347408,18.0363604365,70.38197111,1053.2179538516,30.9342378394,28.422932986,135.2544945224,2154.4640513503
Addis,1,65,1.3576250104,1.3541972387,1.1937694161,16.0644491791,4.0907861173,4.1820577932,6.4048803923,80.7789731347,8.0982860938,8.6175783202,17.2381132713,228.416289126,14.9950407941,15.2174737523,42.6586312028,610.5369556488,24.1160277242,24.8643384886,88.717131446,1356.8027935383
Addis,1,65,2.0000968776,1.5126068368,2.0564255373,26.2086045673,5.6003718081,4.5242517427,9.7851764716,125.8239295541,10.5759780317,8.7027432086,24.3301903081,331.5514451603,18.3047610335,15.7793360487,60.0939192598,885.4473108823,28.4716148486,23.933263781,115.5150920472,1812.0411502479
Addis,1,65,1.7847254711,1.3424895062,1.570103442,20.8420476966,5.1797572107,4.0130860551,7.3786495195,92.5824173832,9.4741300283,7.6891394578,18.8568786059,252.2218369788,17.0465900394,13.5335190858,46.691119332,672.5314469121,26.6973642414,20.730968424,86.9186937288,1327.4861973172
Addis,1,66,2.261546068,1.5072639028,2.261489104,28.3479138586,6.5528824025,4.4941889216,10.3868334967,133.6526909513,11.7399833439,8.9443977572,26.5360711336,363.8434823253,20.6751719411,16.1700556644,65.7441293789,978.3350082026,31.8899087728,24.9956423196,126.873193902,2007.7942464336
Addis,1,66,2.3595028236,1.8725616702,2.8469072167,35.588410573,6.4884643673,5.2926238375,12.8079485535,167.1450052282,11.4800119558,9.5388564619,30.3286109282,420.8998279595,20.1741673986,17.4511591964,74.9101802384,1126.7836117835,31.1874863922,28.724718802,148.6193343324,2388.5324266774
Addis,1,66,2.0064283444,1.8174341987,2.4483838219,31.0975670072,5.5292532224,5.0445040782,11.0027027209,141.0959892011,9.9961586237,9.0297447487,26.1421405378,358.6724439116,17.4266496638,16.0902057005,64.2509154263,952.9879672554,27.2595423738,25.3848568178,122.771717988,1937.5427165978
Addis,1,67,1.6237169728,1.9611633352,2.175094994,27.3320510433,4.6850454023,5.3815514506,9.6614187955,123.8489646895,8.6725429552,9.6419635792,22.7105025962,307.442043487,15.3944614494,17.0686166432,55.4432778927,812.302690704,24.2329549432,26.186964454,107.5184943144,1674.6934849949
Addis,1,67,1.6606630471,1.1367636719,1.2940260501,17.4459313854,4.7637293017,3.6788464515,5.5142826724,69.6111406189,8.741682847,7.3547668217,14.2142661581,186.0706410756,15.5151149601,14.5251331188,37.6642787769,531.8441434659,24.57879021,22.2419760514,76.712630346,1157.6171565573
Addis,1,67,1.792987529,1.4272341991,1.7429589418,22.8301157591,5.3728118003,3.9977061681,8.5889394407,108.5746711332,9.6349396533,7.081708889,20.6368752273,277.9096398511,16.9776902435,13.4748399533,51.1404889507,742.7374300175,26.8365272664,21.9175480054,100.704480228,1559.5594977224
Addis,1,68,1.2731212661,1.0828153783,0.9328397364,13.1712968264,4.0912182162,3.7422232945,4.8819369574,61.2858324351,7.8272593277,7.0067943319,11.8458672003,152.9409708781,14.025413132,11.7292990346,27.4962237496,379.1492894713,NA,NA,NA,NA
Addis,1,68,1.743742896,1.5467288257,1.7907314969,23.1188485908,5.2008360031,4.8144244099,9.1319883322,117.0431311052,9.6313536368,8.9104976989,22.4736649399,304.3123671668,17.260645149,16.8128124234,56.9423205389,834.827168641,27.3038203282,27.148584199,114.9031649844,1801.5263323519
Addis,1,68,1.4350482173,1.3667558879,1.2703302936,17.4356658344,4.8290872044,4.4643099839,7.0294412926,88.0127101594,9.1079952489,8.3990406002,18.4708865661,246.6818961413,16.6154369609,15.1421444015,47.243775879,681.2169245179,26.3323341348,24.383598462,97.217269038,1500.5374858163
